"","ID","APCPercentage","RouteId","PatternId","Name","HasAPC","IconPrefix","DoorStatus","Longitude","Latitude","Speed","Heading","Updated","UpdatedAgo"
"232","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","440"
"233","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","440"
"234","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","455"
"235","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","455"
"236","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","59"
"237","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","510"
"238","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","510"
"239","33","0","312","312","1239","true","bus","0","117.234983","32.876984","0","E","7:42:47P","512"
"240","33","0","312","312","1239","true","bus","0","117.234332","32.87702","12","E","7:48:04P","14"
"241","33","0","312","312","1239","true","bus","0","117.234332","32.87702","12","E","7:48:04P","19"
"242","33","0","312","312","1239","true","bus","0","117.234332","32.87702","12","E","7:48:04P","22"
"243","33","0","312","312","1239","true","bus","0","117.234332","32.87702","12","E","7:48:04P","26"
"244","33","0","312","312","1239","true","bus","0","117.234332","32.87702","12","E","7:48:04P","26"
"245","33","0","312","312","1239","true","bus","0","117.233671","32.87688","12","E","7:48:40P","5"
"246","33","0","312","312","1239","true","bus","0","117.233671","32.87688","12","E","7:48:40P","5"
"247","33","0","312","312","1239","true","bus","0","117.233671","32.87688","12","E","7:48:40P","10"
"248","33","0","312","312","1239","true","bus","0","117.233671","32.87688","12","E","7:48:40P","22"
"249","33","0","312","312","1239","true","bus","0","117.233671","32.87688","12","E","7:48:40P","27"
"250","33","0","312","312","1239","true","bus","0","117.233671","32.87688","12","E","7:48:40P","30"
"251","33","0","312","312","1239","true","bus","0","117.233671","32.87688","12","E","7:48:40P","30"
"252","33","0","312","312","1239","true","bus","0","117.233671","32.87688","12","E","7:48:40P","30"
"253","33","0","312","312","1239","true","bus","0","117.233442","32.876611","12","S","7:49:16P","2"
"254","33","0","312","312","1239","true","bus","0","117.233474","32.876103","19","S","7:49:22P","12"
"255","33","0","312","312","1239","true","bus","0","117.233474","32.876103","19","S","7:49:22P","12"
"256","33","0","312","312","1239","true","bus","0","117.233669","32.874789","8","SW","7:49:40P","1"
"257","33","0","312","312","1239","true","bus","0","117.233669","32.874789","8","SW","7:49:40P","1"
"258","33","0","312","312","1239","true","bus","0","117.233669","32.874789","8","SW","7:49:40P","10"
"259","33","0","312","312","1239","true","bus","0","117.233669","32.874789","8","SW","7:49:40P","17"
"260","33","0","312","312","1239","true","bus","0","117.233669","32.874789","8","SW","7:49:40P","28"
"261","33","0","312","312","1239","true","bus","0","117.233821","32.874481","15","SW","7:50:12P","2"
"262","33","0","312","312","1239","true","bus","0","117.233669","32.874789","8","SW","7:49:40P","28"
"263","33","0","312","312","1239","true","bus","0","117.234223","32.873717","14","SW","7:50:24P","1"
"264","33","0","312","312","1239","true","bus","0","117.234223","32.873717","14","SW","7:50:24P","1"
"265","33","0","312","312","1239","true","bus","0","117.234223","32.873717","14","SW","7:50:24P","1"
"266","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","6"
"267","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","7"
"268","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","7"
"269","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","23"
"270","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","23"
"271","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","23"
"272","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","38"
"273","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","45"
"274","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","51"
"275","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","55"
"276","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","55"
"277","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","17"
"278","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","110"
"279","33","0","312","312","1239","true","bus","0","117.234136","32.872536","8","S","7:51:50P","1"
"280","33","0","312","312","1239","true","bus","0","117.234311","32.872856","13","S","7:50:35P","110"
"281","33","0","312","312","1239","true","bus","0","117.234136","32.872536","8","S","7:51:50P","1"
"282","33","0","312","312","1239","true","bus","0","117.234021","32.872317","12","S","7:51:53P","7"
"283","33","0","312","312","1239","true","bus","0","117.234021","32.872317","12","S","7:51:53P","7"
"284","33","0","312","312","1239","true","bus","0","117.233174","32.871569","25","E","7:52:14P","4"
"285","33","0","312","312","1239","true","bus","0","117.232349","32.871568","30","E","7:52:19P","7"
"286","33","0","312","312","1239","true","bus","0","117.233174","32.871569","25","E","7:52:14P","4"
"287","33","0","312","312","1239","true","bus","0","117.230403","32.87179","32","E","7:52:31P","2"
"288","33","0","312","312","1239","true","bus","0","117.231323","32.871634","32","E","7:52:26P","2"
"289","33","0","312","312","1239","true","bus","0","117.230403","32.87179","32","E","7:52:31P","2"
"290","33","0","312","312","1239","true","bus","0","117.227528","32.872261","34","E","7:52:49P","1"
"291","33","0","312","312","1239","true","bus","0","117.227528","32.872261","34","E","7:52:49P","1"
"292","33","0","312","312","1239","true","bus","0","117.227528","32.872261","34","E","7:52:49P","1"
"293","33","0","312","312","1239","true","bus","0","117.225522","32.871719","33","SE","7:53:03P","3"
"294","33","0","312","312","1239","true","bus","0","117.225522","32.871719","33","SE","7:53:03P","5"
"295","33","0","312","312","1239","true","bus","0","117.224022","32.871027","12","SE","7:53:15P","6"
"296","33","0","312","312","1239","true","bus","0","117.224022","32.871027","12","SE","7:53:15P","12"
"297","33","0","312","312","1239","true","bus","0","117.224022","32.871027","12","SE","7:53:15P","12"
"298","33","0","312","312","1239","true","bus","0","117.224022","32.871027","12","SE","7:53:15P","10"
"299","33","0","312","312","1239","true","bus","0","117.224022","32.871027","12","SE","7:53:15P","26"
"300","33","0","312","312","1239","true","bus","0","117.224022","32.871027","12","SE","7:53:15P","27"
"301","33","0","312","312","1239","true","bus","0","117.224022","32.871027","12","SE","7:53:15P","27"
"302","33","0","312","312","1239","true","bus","0","117.223171","32.870615","20","SE","7:53:53P","6"
"303","33","0","312","312","1239","true","bus","0","117.223171","32.870615","20","SE","7:53:53P","6"
"304","33","0","312","312","1239","true","bus","0","117.223171","32.870615","20","SE","7:53:53P","6"
"305","33","0","312","312","1239","true","bus","0","117.220775","32.870343","32","E","7:54:11P","4"
"306","33","0","312","312","1239","true","bus","0","117.219904","32.87061","29","NE","7:54:19P","3"
"307","33","0","312","312","1239","true","bus","0","117.220775","32.870343","32","E","7:54:11P","4"
"308","33","0","312","312","1239","true","bus","0","117.219904","32.87061","29","NE","7:54:19P","11"
"309","33","0","312","312","1239","true","bus","0","117.219904","32.87061","29","NE","7:54:19P","6"
"310","33","0","312","312","1239","true","bus","0","117.219904","32.87061","29","NE","7:54:19P","23"
"311","33","0","312","312","1239","true","bus","0","117.219904","32.87061","29","NE","7:54:19P","23"
"312","33","0","312","312","1239","true","bus","0","117.218543","32.871284","1","NE","7:54:44P","12"
"313","33","0","312","312","1239","true","bus","0","117.218543","32.871284","1","NE","7:54:44P","4"
"314","33","0","312","312","1239","true","bus","0","117.218334","32.870946","16","S","7:55:03P","4"
"315","33","0","312","312","1239","true","bus","0","117.21837","32.870533","21","S","7:55:09P","4"
"316","33","0","312","312","1239","true","bus","0","117.218401","32.869938","26","S","7:55:15P","4"
"317","33","0","312","312","1239","true","bus","0","117.218495","32.869167","28","S","7:55:22P","2"
"318","33","0","312","312","1239","true","bus","0","117.218649","32.86854","21","S","7:55:28P","2"
"319","33","0","312","312","1239","true","bus","0","117.218649","32.86854","21","S","7:55:28P","3"
"320","33","0","312","312","1239","true","bus","0","117.218649","32.86854","21","S","7:55:28P","3"
"321","33","0","312","312","1239","true","bus","0","117.218815","32.868106","9","S","7:55:35P","3"
"322","33","0","312","312","1239","true","bus","0","117.218859","32.868001","5","S","7:55:38P","12"
"323","33","0","312","312","1239","true","bus","0","117.218859","32.868001","5","S","7:55:38P","12"
"324","33","0","312","312","1239","true","bus","0","117.218859","32.868001","5","S","7:55:38P","17"
"325","33","0","312","312","1239","true","bus","0","117.218859","32.868001","5","S","7:55:38P","32"
"326","33","0","312","312","1239","true","bus","0","117.218859","32.868001","5","S","7:55:38P","32"
"327","33","0","312","312","1239","true","bus","0","117.218909","32.867899","3","SW","7:56:24P","1"
"328","33","0","312","312","1239","true","bus","0","117.218909","32.867899","3","SW","7:56:24P","1"
"329","33","0","312","312","1239","true","bus","0","117.218909","32.867899","3","SW","7:56:24P","3"
"330","33","0","312","312","1239","true","bus","0","117.219359","32.867215","6","SW","7:56:40P","2"
"331","33","0","312","312","1239","true","bus","0","117.219359","32.867215","6","SW","7:56:40P","1"
"332","33","0","312","312","1239","true","bus","0","117.219359","32.867215","6","SW","7:56:40P","2"
"333","33","0","312","312","1239","true","bus","0","117.219359","32.867215","6","SW","7:56:40P","20"
"334","33","0","312","312","1239","true","bus","0","117.219359","32.867215","6","SW","7:56:40P","17"
"335","33","0","312","312","1239","true","bus","0","117.219359","32.867215","6","SW","7:56:40P","20"
"336","33","0","312","312","1239","true","bus","0","117.219359","32.867215","6","SW","7:56:40P","38"
"337","33","0","312","312","1239","true","bus","0","117.219359","32.867215","6","SW","7:56:40P","47"
"338","33","0","312","312","1239","true","bus","0","117.219359","32.867215","6","SW","7:56:40P","47"
"339","33","0","312","312","1239","true","bus","0","117.219359","32.867215","6","SW","7:56:40P","53"
"340","33","0","312","312","1239","true","bus","0","117.220072","32.86635","26","SW","7:57:44P","1"
"341","33","0","312","312","1239","true","bus","0","117.220072","32.86635","26","SW","7:57:44P","4"
"342","33","0","312","312","1239","true","bus","0","117.220671","32.865842","31","SW","7:57:51P","1"
"343","33","0","312","312","1239","true","bus","0","117.220671","32.865842","31","SW","7:57:51P","1"
"344","33","0","312","312","1239","true","bus","0","117.221902","32.864571","30","SW","7:58:04P","4"
"345","33","0","312","312","1239","true","bus","0","117.221902","32.864571","30","SW","7:58:04P","5"
"346","33","0","312","312","1239","true","bus","0","117.221902","32.864571","30","SW","7:58:04P","5"
"347","33","0","312","312","1239","true","bus","0","117.222917","32.862264","26","S","7:58:24P","2"
"348","33","0","312","312","1239","true","bus","0","117.222917","32.862264","26","S","7:58:24P","3"
"349","33","0","312","312","1239","true","bus","0","117.222917","32.862264","26","S","7:58:24P","3"
"350","33","0","312","312","1239","true","bus","0","117.223052","32.86143","7","SW","7:58:37P","4"
"351","33","0","312","312","1239","true","bus","0","117.223274","32.861433","10","W","7:58:41P","1"
"352","33","0","312","312","1239","true","bus","0","117.223274","32.861433","10","W","7:58:41P","1"
"353","33","0","312","312","1239","true","bus","0","117.223429","32.86147","7","W","7:58:46P","12"
"354","33","0","312","312","1239","true","bus","0","117.223429","32.86147","7","W","7:58:46P","12"
"355","33","0","312","312","1239","true","bus","0","117.223429","32.86147","7","W","7:58:46P","14"
"356","33","0","312","312","1239","true","bus","0","117.223429","32.86147","7","W","7:58:46P","30"
"357","33","0","312","312","1239","true","bus","0","117.223429","32.86147","7","W","7:58:46P","29"
"358","33","0","312","312","1239","true","bus","0","117.223429","32.86147","7","W","7:58:46P","29"
"359","33","0","312","312","1239","true","bus","0","117.223429","32.86147","7","W","7:58:46P","40"
"360","33","0","312","312","1239","true","bus","0","117.223429","32.86147","7","W","7:58:46P","40"
"361","33","0","312","312","1239","true","bus","0","117.224858","32.861745","11","W","7:59:44P","1"
"362","33","0","312","312","1239","true","bus","0","117.224358","32.861603","22","W","7:59:36P","5"
"363","33","0","312","312","1239","true","bus","0","117.225179","32.862101","15","N","7:59:55P","2"
"364","33","0","312","312","1239","true","bus","0","117.225179","32.862101","15","N","7:59:55P","2"
"365","33","0","312","312","1239","true","bus","0","117.225179","32.862101","15","N","7:59:55P","5"
